,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,github_plot
215,15654.0,coco,outdoor,wavelet,vertical,blue,5,0.0074320751187447,0.003431453638664,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_5.jpg
216,62617.0,coco,outdoor,wavelet,vertical,blue,6,0.0100433092166816,0.0017159936940756,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_6.jpg
217,250470.0,coco,outdoor,wavelet,vertical,blue,7,0.0159357614639483,0.0008580634771374,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_7.jpg
218,1001881.0,coco,outdoor,wavelet,vertical,blue,8,0.0049611859603657,0.0004290483850146,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_8.jpg
219,4007526.0,coco,outdoor,wavelet,vertical,blue,9,0.0157950698272142,0.0002145283527339,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_9.jpg
220,244.0,coco,outdoor,wavelet,vertical,gray,2,0.0093577078245394,0.0273910583178281,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_2.jpg
221,978.0,coco,outdoor,wavelet,vertical,gray,3,0.0097392636685335,0.0137129253320676,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_3.jpg
222,3913.0,coco,outdoor,wavelet,vertical,gray,4,0.0114176961956075,0.0068607666144144,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_4.jpg
223,15654.0,coco,outdoor,wavelet,vertical,gray,5,0.0076620107213182,0.003431453638664,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_5.jpg
224,62617.0,coco,outdoor,wavelet,vertical,gray,6,0.0166130541424016,0.0017159936940756,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_6.jpg
225,250470.0,coco,outdoor,wavelet,vertical,gray,7,0.0230684056522949,0.0008580634771374,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_7.jpg
226,1001881.0,coco,outdoor,wavelet,vertical,gray,8,0.0057214374564119,0.0004290483850146,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_8.jpg
227,4007526.0,coco,outdoor,wavelet,vertical,gray,9,0.0052651992513005,0.0002145283527339,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_9.jpg
228,244.0,coco,outdoor,wavelet,vertical,red,2,0.009494756706926,0.0273910583178281,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_2.jpg
229,978.0,coco,outdoor,wavelet,vertical,red,3,0.0105906327235241,0.0137129253320676,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_3.jpg
230,3913.0,coco,outdoor,wavelet,vertical,red,4,0.0121754216476686,0.0068607666144144,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_4.jpg
231,15654.0,coco,outdoor,wavelet,vertical,red,5,0.0076613839901425,0.003431453638664,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_5.jpg
232,62617.0,coco,outdoor,wavelet,vertical,red,6,0.0111326647391102,0.0017159936940756,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_6.jpg
233,250470.0,coco,outdoor,wavelet,vertical,red,7,0.0162460136127131,0.0008580634771374,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_7.jpg
234,1001881.0,coco,outdoor,wavelet,vertical,red,8,0.0054332511435804,0.0004290483850146,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_8.jpg
235,4007526.0,coco,outdoor,wavelet,vertical,red,9,0.0136928175130554,0.0002145283527339,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_9.jpg
236,3180.0,pastis,full,fourier,,blue,2,0.003613845985455,0.0076105772670922,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_2.jpg
237,4134.0,pastis,full,fourier,,blue,5,0.0021996196016548,0.0066754871311422,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_5.jpg
238,6678.0,pastis,full,fourier,,blue,8,0.0029820328038983,0.0052529256547175,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_8.jpg
239,10494.0,pastis,full,fourier,,blue,11,0.0011684309135814,0.0041907897336608,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_11.jpg
240,16218.0,pastis,full,fourier,,blue,14,0.0032327303911373,0.003371320732074,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_14.jpg
241,25758.0,pastis,full,fourier,,blue,17,0.0012967091326098,0.0026752851133031,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_17.jpg
242,38160.0,pastis,full,fourier,,blue,20,0.0007670896587224,0.0021980660924352,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_20.jpg
243,61056.0,pastis,full,fourier,,blue,23,0.0014805320138246,0.0017377962858799,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_23.jpg
244,97308.0,pastis,full,fourier,,blue,26,0.0012411929984208,0.0013765848003003,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_26.jpg
245,137694.0,pastis,full,fourier,,blue,29,0.0024891449731586,0.0011572531101864,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_29.jpg
246,41976.0,pastis,full,fourier,,blue,32,0.0010031575024174,0.0020957932105484,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_32.jpg
247,3180.0,pastis,full,fourier,,gray,2,0.0034661060093252,0.0076105772670922,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_2.jpg
248,4134.0,pastis,full,fourier,,gray,5,0.0025584110442049,0.0066754871311422,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_5.jpg
249,6678.0,pastis,full,fourier,,gray,8,0.0031978040293493,0.0052529256547175,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_8.jpg
250,10494.0,pastis,full,fourier,,gray,11,0.0016696639721338,0.0041907897336608,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_11.jpg
251,16218.0,pastis,full,fourier,,gray,14,0.0025401665224055,0.003371320732074,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_14.jpg
252,25758.0,pastis,full,fourier,,gray,17,0.0007099279283182,0.0026752851133031,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_17.jpg
253,38160.0,pastis,full,fourier,,gray,20,0.0008289026309685,0.0021980660924352,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_20.jpg
254,61056.0,pastis,full,fourier,,gray,23,0.0014318631131531,0.0017377962858799,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_23.jpg
255,97308.0,pastis,full,fourier,,gray,26,0.0007504780114355,0.0013765848003003,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_26.jpg
256,137694.0,pastis,full,fourier,,gray,29,0.0016561569935995,0.0011572531101864,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_29.jpg
257,41976.0,pastis,full,fourier,,gray,32,0.0013880737429309,0.0020957932105484,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_32.jpg
258,3180.0,pastis,full,fourier,,green,2,0.0035482985396606,0.0076105772670922,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_2.jpg
259,4134.0,pastis,full,fourier,,green,5,0.002992570162298,0.0066754871311422,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_5.jpg
260,6678.0,pastis,full,fourier,,green,8,0.0029622502639716,0.0052529256547175,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_8.jpg
261,10494.0,pastis,full,fourier,,green,11,0.0022091825447206,0.0041907897336608,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_11.jpg
262,16218.0,pastis,full,fourier,,green,14,0.002333109936864,0.003371320732074,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_14.jpg
263,25758.0,pastis,full,fourier,,green,17,0.0008190663655842,0.0026752851133031,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_17.jpg
264,38160.0,pastis,full,fourier,,green,20,0.0008522562045971,0.0021980660924352,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_20.jpg
265,61056.0,pastis,full,fourier,,green,23,0.0013470842802772,0.0017377962858799,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_23.jpg
266,97308.0,pastis,full,fourier,,green,26,0.0010403906800211,0.0013765848003003,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_26.jpg
267,137694.0,pastis,full,fourier,,green,29,0.001272410398685,0.0011572531101864,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_29.jpg
268,41976.0,pastis,full,fourier,,green,32,0.0012918285433932,0.0020957932105484,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_32.jpg
269,3180.0,pastis,full,fourier,,red,2,0.0033613557913695,0.0076105772670922,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_2.jpg
270,4134.0,pastis,full,fourier,,red,5,0.0022623140546526,0.0066754871311422,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_5.jpg
271,6678.0,pastis,full,fourier,,red,8,0.0032594193749215,0.0052529256547175,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_8.jpg
272,10494.0,pastis,full,fourier,,red,11,0.0016488965219491,0.0041907897336608,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_11.jpg
273,16218.0,pastis,full,fourier,,red,14,0.0025452243098945,0.003371320732074,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_14.jpg
274,25758.0,pastis,full,fourier,,red,17,0.0009281316092151,0.0026752851133031,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_17.jpg
275,38160.0,pastis,full,fourier,,red,20,0.0009326647679354,0.0021980660924352,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_20.jpg
276,61056.0,pastis,full,fourier,,red,23,0.0011203195272457,0.0017377962858799,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_23.jpg
277,97308.0,pastis,full,fourier,,red,26,0.0007234453993844,0.0013765848003003,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_26.jpg
278,137694.0,pastis,full,fourier,,red,29,0.001159487644209,0.0011572531101864,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_29.jpg
279,41976.0,pastis,full,fourier,,red,32,0.001571877311593,0.0020957932105484,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_32.jpg
280,159.0,pastis,full,wavelet,diagonal,blue,2,0.0111156487333591,0.033952406456699,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_2.jpg
281,636.0,pastis,full,wavelet,diagonal,blue,3,0.0099791162423179,0.0170030978131114,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_3.jpg
282,2544.0,pastis,full,wavelet,diagonal,blue,4,0.0038180850581535,0.008508186648128,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_4.jpg
283,10176.0,pastis,full,wavelet,diagonal,blue,5,0.0021373501762549,0.0042557419768157,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_5.jpg
284,40704.0,pastis,full,wavelet,diagonal,blue,6,0.0036926814823111,0.0021282818010022,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_6.jpg
285,162816.0,pastis,full,wavelet,diagonal,blue,7,0.0053630448080148,0.0010642434346519,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_7.jpg
286,651264.0,pastis,full,wavelet,diagonal,blue,8,0.0044242510558847,0.0005321473297298,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_8.jpg
287,159.0,pastis,full,wavelet,diagonal,gray,2,0.0119786630640726,0.033952406456699,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg
288,636.0,pastis,full,wavelet,diagonal,gray,3,0.0081481376416046,0.0170030978131114,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg
289,2544.0,pastis,full,wavelet,diagonal,gray,4,0.0027433526539583,0.008508186648128,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg
290,10176.0,pastis,full,wavelet,diagonal,gray,5,0.0017533970588083,0.0042557419768157,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg
291,40704.0,pastis,full,wavelet,diagonal,gray,6,0.0038645105893608,0.0021282818010022,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg
292,162816.0,pastis,full,wavelet,diagonal,gray,7,0.0046384965322496,0.0010642434346519,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg
293,651264.0,pastis,full,wavelet,diagonal,gray,8,0.0044642793213225,0.0005321473297298,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg
294,159.0,pastis,full,wavelet,diagonal,green,2,0.0118694293594577,0.033952406456699,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg
295,636.0,pastis,full,wavelet,diagonal,green,3,0.0079313524570624,0.0170030978131114,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg
296,2544.0,pastis,full,wavelet,diagonal,green,4,0.0028284902005885,0.008508186648128,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg
297,10176.0,pastis,full,wavelet,diagonal,green,5,0.0016064024309042,0.0042557419768157,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg
298,40704.0,pastis,full,wavelet,diagonal,green,6,0.0039453979219358,0.0021282818010022,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg
299,162816.0,pastis,full,wavelet,diagonal,green,7,0.0047347228261184,0.0010642434346519,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_7.jpg
300,651264.0,pastis,full,wavelet,diagonal,green,8,0.0039983579193407,0.0005321473297298,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_8.jpg
301,159.0,pastis,full,wavelet,diagonal,red,2,0.0089355376274888,0.033952406456699,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_2.jpg
302,636.0,pastis,full,wavelet,diagonal,red,3,0.0087475722216038,0.0170030978131114,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_3.jpg
303,2544.0,pastis,full,wavelet,diagonal,red,4,0.0025939452503034,0.008508186648128,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_4.jpg
304,10176.0,pastis,full,wavelet,diagonal,red,5,0.0015812159569613,0.0042557419768157,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_5.jpg
305,40704.0,pastis,full,wavelet,diagonal,red,6,0.0033707507203704,0.0021282818010022,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_6.jpg
306,162816.0,pastis,full,wavelet,diagonal,red,7,0.0040222304913826,0.0010642434346519,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_7.jpg
307,651264.0,pastis,full,wavelet,diagonal,red,8,0.0033520941567733,0.0005321473297298,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_8.jpg
308,318.0,pastis,full,wavelet,horizVert,blue,2,0.0166635686657633,0.0240303354829301,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_2.jpg
309,1272.0,pastis,full,wavelet,horizVert,blue,3,0.0041797537334298,0.0120285145061138,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_3.jpg
310,5088.0,pastis,full,wavelet,horizVert,blue,4,0.0048324823481765,0.0060175634983601,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_4.jpg
311,20352.0,pastis,full,wavelet,horizVert,blue,5,0.002167470143682,0.0030096044936828,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_5.jpg
312,81408.0,pastis,full,wavelet,horizVert,blue,6,0.0032317922656623,0.0015050074551751,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_6.jpg
313,325632.0,pastis,full,wavelet,horizVert,blue,7,0.0046649025508049,0.0007525549699048,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_7.jpg
314,1302528.0,pastis,full,wavelet,horizVert,blue,8,0.0056977763315073,0.0003762902880576,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_8.jpg
315,318.0,pastis,full,wavelet,horizVert,gray,2,0.0182640438664424,0.0240303354829301,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_2.jpg
316,1272.0,pastis,full,wavelet,horizVert,gray,3,0.0045403001056817,0.0120285145061138,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_3.jpg
317,5088.0,pastis,full,wavelet,horizVert,gray,4,0.0048278511065581,0.0060175634983601,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_4.jpg
318,20352.0,pastis,full,wavelet,horizVert,gray,5,0.0019801080188628,0.0030096044936828,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_5.jpg
319,81408.0,pastis,full,wavelet,horizVert,gray,6,0.0034089662524365,0.0015050074551751,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_6.jpg
320,325632.0,pastis,full,wavelet,horizVert,gray,7,0.0048174888198818,0.0007525549699048,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_7.jpg
321,1302528.0,pastis,full,wavelet,horizVert,gray,8,0.0063854982708128,0.0003762902880576,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_8.jpg
322,318.0,pastis,full,wavelet,horizVert,green,2,0.017453275837908,0.0240303354829301,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_2.jpg
323,1272.0,pastis,full,wavelet,horizVert,green,3,0.0050035549329717,0.0120285145061138,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_3.jpg
324,5088.0,pastis,full,wavelet,horizVert,green,4,0.0050331869805217,0.0060175634983601,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_4.jpg
325,20352.0,pastis,full,wavelet,horizVert,green,5,0.0019413088238501,0.0030096044936828,1,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_5.jpg
